ID,qc1,qc2,qc3,qc4,qc5,qc6,qc7,qc8,qc9,qc10,qc11,qc12,qc13,qc14,qc15,qc16,qc17,qc18,qc19,qc20,qc21,qc22,qc23,qc24,qc25,qc26,qc27,qc28,qc29,qc30,qc31,qc32,qc33,qc34,qc35,qc36,qc37,qc38,qc39,qc40,qc41,qc42,qc43,qc44,qc45,qc46,qc47,qc48,qc49,qc50,qcTIME
150002545,5,4,4,2,3,4,2,4,4,2,3,3,5,5,4,2,4,4,3,2,4,3,3,2,4,3,4,2,3,4,4,1,4,2,2,4,3,2,4,4,2,4,2,4,5,4,4,2,3,3,12/10/2013 5:11:28 PM
,5,1,3,5,5,5,3,1,5,5,5,5,5,5,5,3,3,5,5,5,3,3,3,1,2,4,5,5,3,3,4,1,5,5,1,4,2,2,1,5,1,5,3,4,5,4,2,1,4,3,12/10/2013 5:55:36 PM
150008726,5,4,3,2,4,1,2,2,3,5,4,3,4,1,2,4,3,4,4,3,2,3,3,3,3,4,4,5,5,5,4,5,4,4,4,3,4,2,5,3,3,3,4,2,2,4,3,2,2,1,12/10/2013 7:14:00 PM
152002388,2,1,2,4,2,1,1,3,1,1,3,2,3,3,1,4,4,4,5,1,1,3,1,1,2,1,5,4,3,4,4,5,5,4,1,4,5,1,1,4,4,3,4,5,5,4,1,1,5,1,12/10/2013 9:33:16 PM
152002344,4,5,4,3,4,3,1,1,5,4,5,1,4,5,2,4,4,5,5,2,1,4,2,1,3,2,4,3,4,4,4,3,5,4,2,4,2,4,4,5,2,4,4,5,2,4,2,2,4,1,12/10/2013 9:41:34 PM
150000650,5,4,4,1,5,4,2,2,1,5,1,4,4,2,4,2,2,4,4,1,2,1,2,2,4,5,4,1,2,2,4,5,3,1,4,4,4,5,5,4,4,1,1,1,4,2,2,5,4,2,12/10/2013 11:09:59 PM
146008535,5,2,2,2,3,2,2,4,2,2,2,5,5,5,2,4,2,2,5,2,2,1,4,5,4,5,5,2,5,5,5,1,5,4,1,5,2,1,2,2,4,2,1,5,2,4,4,1,4,2,12/10/2013 11:10:55 PM
153000426,2,3,4,3,5,3,2,2,3,4,3,2,4,2,2,2,4,4,5,3,2,3,1,1,3,3,4,3,2,2,4,3,4,4,1,4,2,2,4,4,2,3,2,3,3,3,1,1,3,2,12/10/2013 11:49:34 PM
151008481,4,2,3,2,4,2,3,3,4,1,2,2,3,5,2,2,4,3,4,2,2,2,4,3,4,4,4,3,2,4,4,2,4,4,2,3,2,3,2,4,2,2,2,3,4,2,2,2,3,2,12/11/2013 12:22:42 AM
152000767,3,3,4,3,3,1,4,4,3,4,3,2,4,3,4,4,3,2,3,3,2,3,3,3,3,4,4,1,2,2,4,3,4,2,1,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,12/11/2013 1:05:28 AM
141006572,4,3,4,2,4,2,2,2,3,3,4,2,4,4,2,3,3,4,4,2,2,2,2,2,2,2,4,2,3,4,4,2,4,3,2,4,2,2,2,3,2,3,2,4,3,4,2,2,4,2,12/11/2013 1:33:59 AM
149008859,5,1,1,1,1,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,4,3,3,2,1,3,3,4,2,4,3,3,3,4,2,4,3,3,3,3,3,3,3,3,3,3,3,12/11/2013 3:00:13 AM
152005172,4,2,3,4,4,4,3,4,4,4,2,5,5,1,1,2,3,5,5,2,3,2,1,1,2,1,5,3,3,4,4,2,5,4,1,5,3,1,5,3,2,3,3,4,5,5,1,1,2,3,12/11/2013 10:47:17 AM
151002008,4,3,5,3,4,2,3,3,4,5,4,5,3,5,1,5,3,3,4,4,3,5,4,5,3,5,4,5,5,5,5,4,3,4,5,4,5,4,4,4,5,4,0,3,3,4,2,5,4,3,12/11/2013 11:26:46 AM
153002270,3,2,2,1,4,4,1,2,3,3,1,5,2,4,4,2,3,3,4,2,4,2,2,2,2,2,3,3,1,4,4,2,5,2,3,3,4,2,3,4,2,4,1,2,2,3,3,2,3,4,12/11/2013 11:26:59 AM
145000293,5,3,2,2,5,3,4,3,2,4,3,4,5,1,1,5,3,3,5,2,2,1,1,4,3,2,4,4,4,4,4,1,3,4,3,4,5,1,2,2,3,2,4,4,3,4,3,2,3,4,12/11/2013 1:11:31 PM
152002280,4,4,4,2,3,2,3,2,3,2,4,2,4,4,4,2,3,4,3,1,2,5,3,3,3,2,4,2,3,4,4,3,3,3,1,4,2,2,3,3,3,2,4,4,4,4,2,2,4,2,12/11/2013 2:42:52 PM
151000862,4,3,4,4,3,3,2,3,4,3,4,2,4,3,2,3,4,4,3,2,3,4,3,3,3,1,3,2,4,4,4,2,4,4,2,4,3,3,4,3,2,4,3,4,4,3,2,2,4,3,12/11/2013 2:48:09 PM
152001447,2,3,5,4,5,1,2,2,3,3,3,2,5,1,1,4,5,5,3,4,2,4,2,1,4,1,5,3,2,5,4,3,5,5,1,5,5,1,4,3,1,2,0,5,5,4,1,1,5,1,12/11/2013 2:50:39 PM
150008341,4,1,3,1,1,4,5,4,4,2,1,3,1,5,2,1,1,3,5,1,3,2,3,3,2,3,1,1,1,3,4,2,3,2,3,2,2,2,3,3,4,4,2,3,2,2,3,5,2,5,12/11/2013 2:56:51 PM
149009203,3,2,2,1,4,2,1,4,5,5,5,5,2,5,1,4,5,5,5,4,2,2,1,5,3,3,4,1,2,3,4,4,3,3,4,1,4,3,2,4,3,3,4,2,1,1,1,3,4,5,12/11/2013 3:22:46 PM
151007493,2,3,5,4,4,3,2,2,4,3,3,4,3,3,1,4,3,4,3,3,3,4,2,2,1,1,4,3,3,3,4,1,5,4,1,2,1,1,0,3,2,3,2,3,2,4,2,3,4,1,12/11/2013 3:49:53 PM
150004061,2,3,3,1,4,2,3,2,4,4,3,1,4,4,3,3,4,3,4,4,2,4,2,4,3,3,4,3,4,4,4,4,5,4,2,4,1,2,4,4,3,2,3,3,5,3,2,2,4,3,12/11/2013 4:41:30 PM
151003305,5,4,4,1,2,5,4,5,3,1,1,5,5,5,3,0,1,4,2,5,4,3,4,5,0,4,5,1,2,2,4,1,3,2,4,3,4,5,4,1,5,2,1,3,3,4,2,3,3,5,12/11/2013 5:57:05 PM
150008512,5,4,3,5,5,5,4,3,5,3,5,5,3,5,4,4,4,4,2,5,3,1,3,5,5,2,3,1,4,4,4,3,5,4,5,3,4,2,2,1,2,1,4,5,5,5,5,2,2,5,12/11/2013 6:12:35 PM
150004813,3,1,3,3,3,4,3,3,4,5,2,5,3,5,2,3,2,2,2,3,3,4,3,4,3,3,5,1,1,4,4,3,2,2,3,3,4,3,3,3,2,3,1,1,3,3,4,3,3,2,12/11/2013 6:32:45 PM
148000116,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,12/11/2013 6:39:27 PM
153000069,4,4,3,2,2,2,2,3,3,4,3,3,2,3,3,3,5,2,3,4,2,3,4,3,2,4,3,3,3,3,4,1,3,3,2,3,4,2,3,4,3,3,3,4,3,2,2,2,3,3,12/11/2013 6:51:47 PM
150006036,4,3,4,3,4,4,2,2,3,2,2,3,3,2,4,3,3,4,4,4,3,3,3,3,3,4,4,5,2,3,4,2,3,4,3,4,4,3,4,4,3,4,4,3,4,4,2,4,2,4,12/11/2013 7:15:34 PM
152001381,1,3,5,4,0,5,4,4,5,4,5,3,5,4,2,5,3,5,5,3,3,5,3,4,5,1,5,4,5,5,4,1,4,5,1,4,5,2,4,4,3,5,0,5,5,5,3,1,5,3,12/11/2013 8:52:44 PM
151005126,3,2,4,3,2,4,4,1,2,3,4,3,3,4,3,2,3,4,2,2,4,4,2,3,0,3,2,3,4,4,4,2,2,4,2,3,4,5,5,4,3,2,1,2,3,4,5,5,3,2,12/11/2013 10:09:33 PM
150007464,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,12/11/2013 11:19:42 PM
152009219,2,3,3,3,4,3,3,4,2,3,3,3,3,3,4,2,3,4,4,1,3,3,3,3,2,3,3,4,3,2,4,3,3,4,3,3,4,2,3,4,3,2,3,4,4,3,3,3,3,3,12/12/2013 12:41:32 AM
152000628,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,12/12/2013 1:49:29 AM
152007408,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,12/12/2013 10:08:13 AM
151002559,5,5,5,5,5,5,1,1,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,4,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,12/12/2013 12:09:57 PM
151003455,5,5,5,2,5,5,3,3,5,2,2,5,3,5,3,3,3,4,2,3,4,3,4,5,5,4,5,2,3,3,4,2,4,4,4,4,4,2,4,3,3,3,2,3,2,4,4,2,4,4,12/12/2013 1:29:29 PM
151004589,4,4,4,3,5,3,1,2,3,3,3,3,4,4,3,4,3,3,3,3,2,4,1,4,3,1,4,3,2,5,3,1,5,4,3,5,3,2,3,4,1,3,4,5,3,3,3,1,4,2,12/12/2013 1:43:11 PM
151005707,4,3,4,1,4,4,2,3,3,2,4,2,4,4,3,2,2,4,3,3,3,2,1,1,3,4,2,1,2,3,4,3,3,2,1,3,2,1,3,2,4,3,3,4,4,3,2,1,3,4,12/12/2013 2:07:09 PM
153003228,4,5,5,3,4,3,2,2,4,4,4,3,5,4,1,3,4,4,5,3,2,2,3,2,3,3,4,3,3,4,4,4,4,4,3,3,3,3,4,4,3,3,2,3,2,3,2,2,3,2,12/12/2013 2:37:00 PM
150007918,4,3,4,3,4,2,2,3,4,4,2,3,4,4,2,3,3,3,4,3,2,4,2,4,4,2,4,4,0,4,4,3,3,2,2,4,4,2,2,3,3,3,2,3,4,4,2,2,4,3,12/12/2013 3:58:41 PM
151004873,4,4,3,3,5,3,3,3,4,3,5,2,5,4,3,5,4,5,4,4,3,4,2,2,4,2,3,5,4,4,4,3,5,5,3,4,2,3,2,4,1,3,3,4,4,4,2,1,4,2,12/12/2013 4:55:59 PM
150009967,1,5,2,4,5,2,1,2,2,5,2,1,5,2,1,4,5,4,5,1,1,2,2,4,4,1,5,5,5,5,4,2,5,4,1,4,5,1,2,4,1,4,0,5,2,5,2,1,5,1,12/12/2013 4:58:15 PM
145004573,4,2,4,2,5,3,2,3,3,3,1,3,4,1,2,2,4,3,2,3,3,5,3,3,3,1,4,4,1,5,4,5,4,4,2,4,3,3,3,4,2,2,2,3,3,3,2,4,4,2,12/12/2013 5:41:43 PM
150002819,4,2,4,2,3,4,2,2,4,4,2,4,4,4,2,3,3,4,4,0,3,3,3,4,3,3,3,1,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,12/12/2013 5:59:53 PM
152000729,3,4,3,4,4,3,2,3,2,4,3,3,4,4,2,4,4,4,4,4,4,4,4,3,4,4,4,4,3,4,4,3,4,3,3,2,2,4,4,3,4,3,2,2,4,4,1,3,4,3,12/12/2013 7:18:40 PM
153005040,5,4,3,3,3,2,2,0,4,5,4,2,4,2,2,3,4,4,5,4,3,4,2,2,4,4,4,3,4,4,4,4,0,4,2,4,3,3,4,4,3,4,2,4,3,4,2,2,4,3,12/12/2013 7:42:10 PM
152006969,5,4,3,3,5,4,3,2,5,4,3,3,4,4,2,3,4,4,4,3,3,4,4,2,4,2,4,2,3,4,4,3,4,4,2,4,3,3,4,4,2,4,2,4,4,3,2,2,3,2,12/13/2013 12:22:11 AM
151001181,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,12/13/2013 10:09:17 AM
145007729,5,4,2,3,4,4,2,2,4,3,4,4,5,5,2,2,3,4,1,4,3,5,3,3,2,2,4,2,4,4,4,1,5,4,2,4,2,2,3,4,1,3,4,5,3,4,2,2,4,2,12/13/2013 11:24:19 AM
150008805,4,3,3,2,4,3,4,4,5,4,3,4,5,5,3,2,4,3,4,4,4,3,3,4,4,3,4,2,2,3,4,4,4,2,2,4,4,2,4,4,4,3,2,3,4,3,5,2,0,2,12/13/2013 11:39:12 AM
146001990,5,4,4,1,5,2,2,2,5,2,2,5,1,5,1,1,1,3,4,4,4,5,4,5,4,4,4,1,1,1,4,1,3,3,3,4,5,2,4,4,3,4,2,4,2,3,3,4,4,4,12/13/2013 12:14:02 PM
152007220,4,5,3,1,5,5,3,3,5,1,5,5,5,3,1,1,1,4,1,5,5,1,1,5,5,1,5,1,3,5,4,3,4,5,5,5,1,1,5,5,5,5,1,3,3,5,1,1,1,3,12/13/2013 12:22:12 PM
150002493,2,3,5,1,4,2,1,2,4,3,2,3,1,2,2,3,4,3,4,4,3,1,2,3,3,3,3,1,4,2,4,1,3,1,2,2,3,4,4,4,3,2,3,4,2,3,2,2,1,3,12/13/2013 12:34:55 PM
150006828,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,12/13/2013 12:44:29 PM
150008164,3,5,5,4,5,3,1,3,4,4,5,1,5,1,1,5,5,5,5,1,1,4,1,1,4,1,5,4,5,4,4,3,5,4,1,5,5,1,5,5,1,5,3,2,5,5,1,1,5,1,12/13/2013 2:03:02 PM
150006922,4,4,4,3,4,2,2,1,5,4,4,2,4,5,2,2,4,4,4,4,2,4,2,2,2,2,5,1,4,4,4,3,4,2,4,0,3,4,4,4,3,2,1,2,4,5,2,2,4,4,12/13/2013 2:13:35 PM
150009294,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,12/13/2013 3:27:25 PM
150009294,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,12/13/2013 3:27:25 PM
150001090,1,5,4,5,5,1,1,4,5,5,5,2,5,4,4,5,4,4,2,1,1,4,2,2,4,2,4,3,5,5,4,4,5,2,2,5,5,2,4,4,2,1,0,5,2,4,1,2,4,1,12/13/2013 3:56:47 PM
152007074,5,2,1,1,4,5,4,3,4,3,2,2,3,4,2,1,3,3,2,3,2,2,4,2,4,3,3,1,1,3,4,3,4,1,3,1,3,3,2,3,5,2,1,1,3,1,4,5,3,5,12/13/2013 4:18:24 PM
152004862,5,4,3,5,3,4,2,3,3,3,4,2,5,5,2,4,3,4,4,1,2,3,2,2,3,2,5,4,3,4,4,4,5,5,1,4,2,2,3,4,2,3,4,5,4,5,2,1,4,2,12/13/2013 6:54:42 PM
150007073,2,3,3,4,5,2,3,2,4,4,4,3,2,5,3,3,2,4,5,4,3,4,2,3,3,3,2,2,1,0,3,2,4,1,3,2,4,3,2,4,3,0,3,4,5,4,3,2,4,3,12/13/2013 7:32:28 PM
152006585,5,3,4,2,4,4,3,2,4,3,2,2,4,3,2,3,3,3,4,2,2,3,2,3,2,3,4,1,3,4,4,4,3,2,2,4,3,2,2,3,4,3,2,3,2,3,2,2,4,2,12/13/2013 7:37:26 PM
152001376,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,12/13/2013 8:24:54 PM
152007964,5,3,4,1,2,3,4,4,4,5,3,3,3,3,4,1,2,2,3,4,5,5,4,3,4,4,3,1,1,3,4,2,4,1,4,2,4,4,4,2,5,3,1,2,3,4,3,4,4,3,12/13/2013 8:42:14 PM
151008349,5,1,5,1,5,5,5,5,3,4,5,5,1,2,3,3,2,1,1,1,4,3,3,4,4,3,3,2,3,4,4,5,2,2,3,3,5,5,3,4,4,1,1,1,2,1,5,5,1,5,12/13/2013 9:28:18 PM
151008397,3,4,4,2,3,2,1,0,0,5,4,2,4,2,4,4,4,4,4,3,2,4,2,1,4,1,4,4,4,3,4,2,4,4,2,4,3,4,2,4,1,2,2,4,4,4,2,2,4,2,12/13/2013 10:41:01 PM
152004556,4,2,4,2,4,3,5,1,4,4,2,4,3,4,2,2,2,4,3,4,4,4,3,5,4,2,2,2,2,4,4,4,3,2,2,2,3,1,3,4,3,3,1,2,3,3,4,2,2,4,12/14/2013 1:10:16 AM
151005515,5,1,4,1,2,4,5,4,4,1,1,2,2,3,3,1,1,2,2,3,2,2,3,2,2,2,2,3,1,4,3,2,3,3,3,1,2,2,2,1,3,3,2,3,1,3,2,2,2,5,12/14/2013 10:54:35 AM
153001530,4,4,4,5,4,3,3,2,4,5,5,2,4,4,1,5,5,5,5,4,3,5,2,2,5,3,5,5,5,5,4,1,5,5,3,5,5,5,5,5,1,5,0,5,1,5,2,2,5,2,12/14/2013 11:46:16 AM
152000818,4,1,3,2,5,3,1,3,4,5,3,1,5,4,3,1,3,4,5,3,4,3,2,1,4,2,3,3,3,4,4,3,5,2,4,4,3,5,4,3,2,2,1,3,4,4,1,1,3,2,12/14/2013 12:41:17 PM
152001217,5,1,5,1,5,1,5,4,5,3,3,5,4,5,5,1,3,1,1,5,5,3,3,5,5,5,5,1,1,1,4,2,3,1,5,1,3,5,2,1,5,1,2,1,4,3,5,5,1,5,12/14/2013 2:07:33 PM
153002274,5,5,5,1,5,1,2,4,1,1,5,4,3,0,0,0,0,4,5,3,2,4,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,12/14/2013 2:16:10 PM
150008539,4,4,4,4,5,4,3,2,3,3,3,3,5,5,2,4,3,4,5,4,3,3,3,3,4,2,4,2,3,4,4,2,4,4,3,4,3,2,3,3,2,4,4,4,3,4,3,2,4,3,12/14/2013 3:53:48 PM
150009082,3,3,5,3,4,5,5,0,4,4,3,0,5,4,3,4,5,5,4,4,4,3,5,4,5,3,0,3,4,4,4,4,4,4,4,5,4,4,3,4,5,4,3,3,4,5,3,4,4,5,12/14/2013 3:54:48 PM
150009218,4,3,2,1,4,1,2,2,3,3,2,2,3,3,2,1,3,4,4,4,4,2,5,2,4,2,4,1,2,4,4,2,4,2,1,2,4,5,4,3,5,3,1,4,4,5,2,2,4,2,12/14/2013 4:04:42 PM
152009961,4,3,4,3,3,2,2,2,5,4,2,4,5,3,2,1,1,4,2,3,3,5,3,4,5,1,4,1,1,5,4,3,4,3,2,4,2,4,3,4,3,2,1,3,2,4,4,2,5,3,12/14/2013 4:29:06 PM
145007197,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,12/14/2013 4:47:11 PM
148007157,3,3,3,1,4,3,3,3,3,4,3,2,3,4,4,2,3,4,5,4,4,3,4,4,0,2,2,3,3,3,4,3,4,2,4,3,4,2,4,3,4,1,1,2,2,5,4,3,4,4,12/14/2013 5:27:43 PM
148007157,3,3,3,1,4,3,3,3,3,4,3,2,3,4,4,2,3,4,5,4,4,3,4,4,0,2,2,3,3,3,4,3,4,2,4,3,4,2,4,3,4,1,1,2,2,5,4,3,4,4,12/14/2013 5:27:43 PM
150007089,5,4,4,2,3,2,4,3,4,4,5,4,4,4,4,3,3,4,4,3,3,2,4,4,3,2,3,3,4,4,4,4,4,3,3,3,5,4,2,3,2,4,0,4,4,4,3,3,4,4,12/14/2013 6:18:10 PM
152004877,4,3,4,4,4,5,2,1,3,3,3,2,4,5,3,4,3,4,1,4,3,4,3,2,3,4,3,2,2,3,4,4,4,4,1,3,2,2,4,2,2,1,2,4,1,2,2,1,2,2,12/14/2013 7:35:13 PM
149009853,4,4,0,1,4,4,3,3,4,3,4,5,4,2,3,3,4,4,2,5,4,3,5,4,2,3,4,2,3,3,4,3,3,3,4,4,0,3,4,2,2,3,4,4,5,4,3,3,4,5,12/14/2013 9:05:17 PM
149009718,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,1,12/14/2013 10:51:46 PM
150009586,4,3,3,3,2,3,2,3,3,4,2,3,4,3,2,3,3,4,3,2,2,3,3,2,2,2,4,3,3,4,4,2,3,3,2,3,2,2,4,4,3,2,2,2,4,3,3,2,4,2,12/14/2013 11:19:15 PM
151004638,4,4,4,4,4,3,2,4,4,3,4,4,4,3,3,2,2,4,4,3,4,3,4,4,2,3,4,4,3,4,4,4,3,2,2,3,3,4,3,3,3,2,2,3,3,3,2,2,4,2,12/14/2013 11:57:04 PM
152003543,4,4,4,4,4,4,3,5,4,2,4,3,3,2,4,4,4,4,1,3,2,4,3,4,4,3,1,4,4,3,4,2,4,4,1,5,5,2,5,2,1,4,4,3,2,4,2,4,5,4,12/15/2013 12:55:11 AM
152004568,5,4,4,4,4,4,5,5,4,4,4,4,4,4,4,5,3,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,12/15/2013 1:08:41 AM
151001171,4,5,3,5,3,5,2,3,4,5,5,2,5,4,2,5,5,4,2,2,2,3,4,3,2,4,5,3,2,5,4,2,5,4,2,5,3,4,2,4,2,2,3,5,5,3,1,2,4,3,12/15/2013 12:56:55 PM
154009503,5,4,3,4,5,3,1,4,4,2,3,2,4,2,1,3,4,4,5,3,4,4,2,2,4,1,5,3,2,4,4,1,5,4,2,3,3,2,4,4,4,4,3,2,1,4,2,3,4,2,12/15/2013 2:48:02 PM
150008530,2,3,4,4,5,2,2,3,4,5,3,3,4,4,2,4,2,2,2,2,4,5,4,3,4,3,4,2,2,4,3,3,4,2,4,2,0,3,3,4,0,2,4,3,4,2,4,4,3,3,12/15/2013 2:51:00 PM
150006767,5,3,5,4,5,5,3,4,4,4,3,5,5,3,3,4,5,5,5,4,4,3,5,3,3,4,5,5,5,5,5,5,4,4,3,5,5,4,5,5,5,5,4,5,5,0,5,3,4,5,12/15/2013 5:15:54 PM
146008792,5,5,4,3,5,4,1,3,5,5,3,4,4,5,3,3,5,4,5,3,2,5,2,2,1,2,4,2,4,3,4,3,4,5,1,3,2,4,4,4,1,4,2,2,5,4,2,1,4,2,12/15/2013 5:32:46 PM
154001565,5,3,3,1,5,3,4,2,4,5,1,1,4,5,4,1,1,4,2,3,3,2,4,3,2,4,3,4,4,2,4,2,4,4,2,4,2,2,5,4,1,4,2,4,4,4,1,1,4,4,12/15/2013 5:39:39 PM
151004563,4,4,5,5,5,3,3,4,4,4,4,4,5,5,2,5,4,4,4,4,3,4,2,2,4,2,4,4,3,4,4,4,4,4,2,5,2,3,2,3,2,4,4,4,4,2,2,2,4,2,12/15/2013 5:40:22 PM
150007925,3,4,4,2,4,3,4,3,5,5,3,2,4,5,3,2,4,5,3,4,4,4,3,2,2,3,2,3,2,4,4,5,4,2,2,2,4,4,4,4,3,4,3,3,4,4,3,4,3,4,12/15/2013 7:57:27 PM
153007737,4,2,5,3,4,4,2,1,5,2,2,2,3,5,1,3,3,4,4,2,3,4,1,2,3,2,2,1,3,4,4,1,4,3,1,5,2,1,3,4,2,1,1,4,3,4,2,1,3,1,12/15/2013 9:11:19 PM
151006904,3,2,5,1,4,5,4,3,3,5,2,5,3,5,3,1,3,4,2,3,4,3,3,5,4,2,5,1,2,2,1,3,3,1,5,1,2,2,2,2,5,1,1,1,1,5,5,1,5,5,12/15/2013 9:18:39 PM
152007188,1,5,3,1,4,1,1,1,5,2,5,1,4,5,1,1,5,5,5,5,1,3,1,1,5,1,5,2,2,5,4,3,4,2,2,5,1,1,4,5,1,3,1,3,3,4,2,1,3,1,12/15/2013 9:29:07 PM
151000229,3,3,5,2,4,5,2,1,4,4,2,2,4,4,2,1,3,3,3,4,1,5,2,2,3,3,4,1,1,3,4,3,3,2,4,2,4,3,3,3,5,2,3,3,3,3,3,3,4,5,12/15/2013 10:38:49 PM
151002766,4,3,5,3,2,3,4,2,2,2,4,5,3,2,1,4,4,5,5,4,4,4,2,2,2,2,5,5,5,5,4,4,2,2,1,1,4,4,2,4,4,4,3,2,2,2,2,2,2,2,12/15/2013 11:20:25 PM
150006260,1,1,4,4,4,4,1,5,4,4,2,1,3,1,2,4,4,4,4,2,3,2,2,3,4,4,4,4,2,3,4,2,4,4,2,3,3,3,3,4,4,3,2,4,2,3,2,4,3,2,12/15/2013 11:27:30 PM
150003605,5,2,4,3,4,4,2,4,3,3,4,3,4,4,3,4,4,3,5,4,3,3,4,4,4,3,4,3,4,4,4,2,3,2,4,3,3,3,4,4,3,3,2,3,2,3,2,3,4,2,12/16/2013 1:34:43 AM
152001486,4,4,3,3,4,3,3,4,3,4,4,3,3,3,4,4,4,4,4,3,2,4,4,2,4,2,4,4,3,3,4,0,4,3,2,4,2,3,3,4,3,3,3,4,2,4,3,2,4,3,12/16/2013 10:48:24 AM
152005130,4,4,3,2,5,3,1,3,4,5,4,2,4,5,2,2,4,5,2,2,2,2,2,2,2,2,5,2,3,5,4,3,4,2,1,5,2,2,1,4,2,3,1,2,5,4,2,1,4,2,12/16/2013 11:10:48 AM
146008607,5,4,5,2,4,5,5,4,4,2,4,3,4,5,3,2,2,4,3,1,3,4,3,2,4,2,4,2,4,4,4,2,4,2,2,4,1,2,4,4,5,2,2,2,2,4,3,2,4,3,12/16/2013 12:10:54 PM
150003168,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,4,3,1,2,3,5,4,3,2,1,2,3,4,5,4,3,2,1,2,3,12/16/2013 4:31:26 PM
153001854,4,3,3,4,4,3,2,4,4,3,3,0,0,4,4,4,3,3,5,3,3,4,3,3,4,3,3,4,3,4,4,2,4,4,0,3,4,3,4,3,4,3,3,4,3,4,3,4,3,3,12/16/2013 8:46:47 PM
152004958,4,0,5,4,5,3,4,4,4,4,4,4,4,1,1,5,5,5,5,3,3,5,1,2,4,2,5,3,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,4,3,3,3,3,3,12/16/2013 9:03:31 PM
152002108,1,4,5,4,5,2,1,1,3,5,4,1,4,1,3,4,4,5,5,3,2,5,2,1,3,2,5,4,1,5,4,4,5,5,1,5,2,1,5,5,1,4,4,4,2,5,1,1,5,1,12/16/2013 9:09:44 PM
151002734,4,2,5,4,1,1,2,2,5,5,2,1,5,1,2,4,4,5,4,2,2,2,2,1,3,2,5,2,2,5,4,2,5,4,2,5,1,2,5,5,2,5,2,2,5,5,1,2,4,1,12/16/2013 9:59:58 PM
152004723,3,2,3,1,4,4,5,3,3,4,4,2,3,5,5,1,2,2,2,2,4,3,5,5,0,3,3,1,3,2,4,4,4,3,3,3,4,2,3,3,4,1,1,1,2,3,5,2,4,2,12/16/2013 10:00:17 PM
152008689,5,5,5,1,3,3,3,5,5,2,3,3,4,4,3,4,4,4,4,3,1,1,3,3,2,1,5,3,3,3,4,1,3,5,2,0,3,2,4,4,2,4,4,3,2,4,2,1,4,2,12/16/2013 10:44:11 PM
