ID,QC1,QC2,QC3,QC4,QC5,QC6,QC7,QC8,QC9,QC10,QC11,QC12,QC13,QC14,QC15,QC16,QC17,QC18,QC19,QC20,QC21,QC22,QC23,QC24,QC25,QC26,QC27,QC28,QC29,QC30,QC31,QC32,QC33,QC34,QC35,QC36,QC37,QC38,QC39,QC40,QC41,QC42,QC43,QC44,QC45,QC46,QC47,QC48,QC49,QC50,QCTIME
152003016,2,3,3,2,3,3,3,3,3,4,4,3,5,0,2,3,3,3,3,3,3,3,2,3,3,2,4,3,3,3,4,3,4,3,3,3,3,3,3,3,2,2,4,4,3,3,3,2,3,2,9/8/2013 7:58:28 PM
153002455,5,5,5,2,4,3,3,3,3,1,3,3,5,5,5,2,4,4,2,2,4,4,2,3,4,2,5,1,3,4,4,3,4,4,1,5,4,3,0,2,3,4,3,4,4,2,4,2,2,5,9/8/2013 8:08:07 PM
146008792,3,3,4,4,4,2,3,3,5,4,2,4,5,5,3,4,3,3,5,3,5,3,2,4,3,2,3,2,3,3,4,3,5,2,3,3,3,4,2,4,1,2,2,4,3,2,3,3,3,2,9/8/2013 8:13:23 PM
150005853,5,2,3,3,3,3,5,3,4,4,2,3,2,5,2,4,3,3,3,2,2,4,3,4,2,2,3,4,2,2,4,5,2,2,4,2,2,3,4,5,1,2,1,2,4,3,1,2,2,3,9/8/2013 8:17:02 PM
152005692,4,3,3,4,5,4,2,3,5,5,4,2,5,4,2,3,4,5,5,1,1,5,1,1,1,1,5,4,5,5,5,5,3,4,1,4,2,3,2,4,4,2,3,3,3,3,2,2,2,2,9/8/2013 8:21:41 PM
146005349,4,3,4,2,1,3,2,2,4,4,4,2,2,4,2,4,4,4,5,3,2,3,2,2,4,1,3,2,3,3,4,2,3,3,2,4,3,2,4,4,2,2,2,3,2,4,2,2,4,2,9/8/2013 8:21:44 PM
151005227,1,5,5,3,5,1,2,2,4,5,5,4,5,3,1,5,4,5,5,1,1,5,1,2,2,1,5,4,5,5,4,1,5,5,1,5,1,1,1,4,1,5,4,5,3,4,1,1,5,1,9/8/2013 8:26:07 PM
151002778,3,5,5,4,4,1,4,4,4,2,4,3,4,4,2,4,4,4,4,3,3,3,2,2,2,4,4,3,4,5,4,1,4,4,2,4,2,3,4,4,2,2,3,4,4,4,2,2,4,2,9/8/2013 8:27:18 PM
152007074,4,3,3,1,5,2,3,3,5,2,1,2,4,5,1,2,3,4,3,2,4,4,3,2,3,3,4,3,2,3,4,3,3,3,4,4,2,2,2,3,3,2,2,3,3,3,2,2,3,3,9/8/2013 8:27:29 PM
151009710,5,5,5,3,4,2,2,3,3,4,3,4,3,1,1,3,4,5,5,4,1,3,2,2,3,1,2,5,3,3,4,4,5,3,2,4,5,2,4,5,1,5,0,4,1,4,1,5,4,1,9/8/2013 8:30:46 PM
151004553,3,3,2,2,3,3,2,3,3,4,4,3,4,4,3,2,4,5,4,1,1,2,1,2,4,3,4,4,4,0,4,3,5,3,2,4,2,3,3,4,4,4,3,4,4,4,2,2,4,2,9/8/2013 8:36:27 PM
152000818,4,4,3,1,3,3,3,3,3,4,3,1,5,3,3,1,3,3,5,4,3,3,1,1,3,1,4,3,3,3,4,3,3,1,3,3,3,1,4,3,1,1,1,3,3,3,1,1,3,2,9/8/2013 8:36:53 PM
152001882,4,4,4,4,5,2,2,4,4,4,4,2,5,4,2,4,2,4,4,2,2,2,4,2,4,2,4,4,4,5,4,5,4,4,1,4,2,2,4,4,2,4,2,4,2,4,2,1,4,2,9/8/2013 8:39:05 PM
152001118,4,4,4,3,3,4,2,2,3,2,4,2,4,4,2,4,4,4,4,3,2,4,1,1,2,2,4,3,4,5,4,2,3,4,2,5,2,1,2,4,2,4,3,4,2,2,1,1,4,2,9/8/2013 8:40:41 PM
132006145,5,4,5,4,3,4,2,0,4,2,4,3,5,5,1,4,3,4,4,4,3,4,4,2,4,1,4,2,2,5,4,5,4,4,2,5,4,2,3,3,2,2,1,2,3,3,2,2,4,4,9/8/2013 8:43:52 PM
153004550,5,5,5,3,5,3,1,5,5,2,5,5,3,3,1,3,5,5,5,1,1,5,1,3,5,1,5,3,4,4,4,5,5,5,1,3,1,1,5,5,3,5,1,5,3,5,1,1,5,1,9/8/2013 8:49:56 PM
152009961,5,4,5,3,2,2,2,4,5,2,4,3,4,5,4,2,4,4,3,2,3,5,4,3,3,1,3,1,2,5,4,1,5,5,1,4,2,2,4,4,2,2,2,3,4,4,3,2,5,3,9/8/2013 8:56:00 PM
152003543,5,2,4,1,5,5,2,1,3,4,2,2,3,5,2,2,1,2,2,4,5,4,5,3,4,1,2,1,1,2,4,1,4,2,1,4,5,1,4,1,4,1,1,3,1,2,5,2,1,5,9/8/2013 8:58:07 PM
152004877,4,3,4,3,4,3,3,2,3,4,3,3,4,4,2,4,3,3,3,4,2,4,4,2,2,2,4,3,2,5,4,4,4,3,1,4,2,2,4,3,2,2,3,3,5,4,2,2,3,2,9/8/2013 9:11:05 PM
151000111,2,5,4,3,4,2,2,3,4,3,4,2,4,3,2,3,4,4,5,3,1,2,2,2,2,2,4,3,4,4,4,2,4,4,1,3,2,2,3,4,2,4,3,4,4,5,2,1,4,2,9/8/2013 9:11:50 PM
150005441,3,4,4,2,3,2,2,2,3,1,4,2,4,5,2,3,2,3,3,3,2,2,2,2,3,1,4,3,3,3,4,3,4,2,1,4,2,2,3,4,2,3,3,4,2,4,2,2,4,2,9/8/2013 9:13:44 PM
151008546,4,4,4,4,5,3,4,4,4,5,4,3,4,4,3,4,3,4,4,4,3,3,2,2,4,3,4,3,3,4,4,3,4,4,2,4,5,2,3,2,1,4,0,4,3,4,3,2,4,3,9/8/2013 9:14:56 PM
151005160,3,4,2,2,3,3,2,3,2,4,2,2,5,4,3,3,2,4,4,3,0,4,1,2,2,1,4,4,2,4,4,3,5,3,1,4,2,2,4,3,3,2,2,3,2,3,3,2,4,2,9/8/2013 9:20:15 PM
150006628,3,4,4,2,1,2,2,3,4,2,4,3,4,5,2,3,4,5,5,4,2,5,3,2,4,1,4,2,4,5,4,4,3,4,1,4,2,1,3,4,2,4,1,4,5,4,2,1,3,5,9/8/2013 9:22:46 PM
151002990,5,3,4,3,3,4,2,4,5,3,3,4,5,5,4,4,3,4,4,4,3,4,2,4,4,1,4,2,3,4,4,4,3,3,2,4,2,3,5,3,4,2,2,4,4,4,3,1,4,3,9/8/2013 9:24:27 PM
150004506,3,4,4,2,4,3,4,3,3,2,3,4,3,5,2,2,3,2,5,3,3,4,3,3,3,2,2,1,4,3,4,4,4,3,2,3,2,1,3,3,1,2,2,4,3,4,3,1,2,2,9/8/2013 9:25:41 PM
150009529,4,3,4,5,3,2,1,3,3,4,4,2,5,4,4,3,4,4,3,2,2,4,1,2,2,2,4,3,4,4,4,3,4,5,2,4,5,2,2,5,2,3,4,4,5,4,1,2,4,1,9/8/2013 9:26:26 PM
151001951,3,2,4,5,4,3,5,4,3,4,3,2,4,3,5,4,5,4,5,3,4,5,2,3,4,5,4,4,3,5,2,4,3,4,5,4,5,4,3,5,4,5,0,4,3,4,3,2,3,4,9/8/2013 9:32:24 PM
151002766,5,2,4,2,4,4,4,3,4,1,1,5,5,5,4,4,3,4,4,5,5,3,2,5,5,3,4,3,1,4,4,2,4,4,2,4,4,1,5,3,2,4,4,3,2,3,3,1,4,4,9/8/2013 9:42:57 PM
153005040,3,4,4,1,4,3,3,3,3,4,4,4,4,4,2,4,3,2,4,3,2,3,1,4,3,0,4,3,3,3,4,3,4,3,3,4,3,2,3,3,3,3,2,2,3,4,2,2,4,2,9/8/2013 9:44:20 PM
150009335,2,3,2,2,3,3,4,2,4,2,3,2,4,5,3,3,3,4,2,4,2,3,2,3,4,2,3,4,3,2,3,4,4,3,2,2,3,3,4,2,3,3,4,2,3,3,3,2,4,4,9/8/2013 9:47:46 PM
152004986,4,4,5,4,4,2,4,3,4,5,2,4,3,5,4,5,3,3,5,4,4,4,3,2,3,4,3,2,2,3,3,5,4,4,4,4,3,3,3,2,3,5,4,2,4,3,3,3,3,4,9/8/2013 9:54:07 PM
150007918,2,4,4,4,3,3,3,2,3,4,4,4,4,4,2,4,4,3,4,4,3,4,3,4,4,2,4,3,4,4,4,3,3,3,2,4,3,3,4,4,3,3,3,3,4,4,2,2,4,3,9/8/2013 9:57:25 PM
150008559,0,5,5,2,4,4,1,4,5,5,1,5,5,5,4,3,2,2,4,3,5,2,5,5,5,1,3,1,1,2,4,1,5,3,1,5,1,3,4,4,3,3,3,2,4,4,3,1,4,2,9/8/2013 9:57:56 PM
153000631,4,4,4,4,5,2,1,3,4,4,4,4,4,3,4,4,4,4,4,3,2,4,2,4,4,2,4,3,4,4,4,4,4,4,2,4,2,1,4,4,2,4,4,4,4,4,2,2,4,2,9/8/2013 10:11:25 PM
151002986,5,4,4,4,4,4,2,3,4,4,4,4,5,4,2,4,3,4,4,3,3,3,2,4,4,2,4,4,4,4,4,3,4,4,2,4,2,2,2,3,1,3,4,4,4,4,2,2,4,3,9/8/2013 10:15:55 PM
150006715,3,3,3,2,4,4,2,2,4,4,2,4,5,3,2,3,3,3,5,3,4,1,3,2,4,3,4,2,2,3,2,0,3,4,2,4,4,3,3,3,4,2,3,4,2,4,2,3,4,4,9/8/2013 10:21:40 PM
151000089,2,2,4,2,4,2,2,4,3,3,2,2,3,4,2,2,3,2,4,2,3,2,2,2,4,1,3,2,2,3,4,4,2,3,2,3,3,2,4,3,2,2,2,3,2,3,3,2,2,3,9/8/2013 10:26:25 PM
152001881,4,3,2,5,4,2,2,3,4,5,3,4,5,5,1,5,4,4,4,3,2,5,2,4,4,2,5,5,3,5,4,5,4,5,3,5,5,2,4,3,2,5,0,5,3,5,1,1,4,2,9/8/2013 10:28:08 PM
151001041,4,3,4,2,2,2,3,2,3,2,3,4,3,5,3,2,3,4,3,4,2,4,4,5,4,2,4,2,2,4,4,3,4,3,3,2,4,3,3,3,4,4,2,4,2,4,4,2,4,3,9/8/2013 10:45:38 PM
150007183,4,3,4,2,4,2,4,1,5,2,2,4,4,5,1,2,1,4,5,2,5,3,3,2,2,1,3,1,1,5,4,4,3,3,1,3,5,2,3,2,4,4,2,3,4,3,2,1,4,4,9/8/2013 11:05:26 PM
150007943,4,5,5,5,5,4,3,3,5,5,5,5,5,5,1,4,4,5,5,3,2,5,2,5,3,3,5,4,5,5,4,4,4,5,2,5,5,1,5,3,1,5,0,5,4,5,2,1,4,3,9/8/2013 11:07:21 PM
151003780,3,4,3,3,4,2,2,3,3,3,3,2,4,2,2,3,4,4,4,3,2,3,2,2,3,3,4,3,3,4,4,3,3,3,2,4,2,2,3,4,2,3,3,3,3,4,2,2,4,1,9/8/2013 11:08:36 PM
150003865,1,5,5,3,4,1,1,4,4,5,4,3,5,3,3,5,5,4,5,2,1,3,1,3,4,2,4,5,5,5,4,3,5,4,3,4,1,1,3,5,2,3,3,5,3,4,1,1,4,1,9/8/2013 11:09:25 PM
152005208,4,1,4,5,5,5,2,1,4,5,1,3,5,5,4,5,4,4,5,4,2,3,4,3,4,1,4,3,1,3,4,3,5,5,2,4,1,4,3,2,2,2,4,1,5,5,3,2,4,2,9/8/2013 11:11:47 PM
,3,4,4,3,5,3,4,4,5,4,4,1,4,2,1,5,4,4,5,3,2,3,1,3,2,2,4,4,3,3,4,5,5,4,1,5,5,1,5,3,1,3,0,3,4,4,3,1,5,2,9/8/2013 11:13:02 PM
150008192,3,4,3,4,3,1,1,1,2,4,3,2,5,5,3,4,4,5,3,1,1,3,2,2,4,2,4,1,4,5,4,1,4,3,1,4,1,1,4,5,3,5,2,3,5,4,2,2,5,2,9/8/2013 11:17:06 PM
152009544,4,3,4,2,4,3,3,3,4,4,2,3,4,5,4,3,2,4,3,2,3,3,2,3,4,2,4,3,2,4,4,3,3,3,2,3,3,3,2,2,4,2,2,3,2,4,4,2,3,2,9/8/2013 11:18:25 PM
151005940,4,5,3,5,5,4,2,3,3,5,5,2,5,5,2,4,4,4,3,3,3,5,2,2,3,3,4,5,5,4,4,3,5,5,1,4,2,2,2,3,2,4,4,5,2,5,3,1,5,3,9/8/2013 11:19:41 PM
151000960,4,3,5,2,2,2,1,2,4,2,5,2,4,4,3,2,4,3,3,2,3,1,4,2,4,5,4,2,2,4,4,2,4,3,2,3,3,3,4,4,3,2,4,4,2,3,3,3,2,2,9/8/2013 11:21:48 PM
152009603,4,3,4,3,3,4,3,3,4,3,3,5,4,4,2,4,2,4,4,2,3,4,2,5,4,3,4,3,3,4,4,3,4,4,2,4,3,2,2,3,1,3,3,4,2,4,3,1,3,3,9/8/2013 11:27:30 PM
152009181,4,3,4,3,3,4,3,2,5,4,3,4,5,4,4,3,4,3,4,4,2,4,2,0,4,2,4,2,1,3,4,3,5,4,2,4,3,2,4,4,3,2,4,2,2,3,2,2,4,2,9/8/2013 11:31:15 PM
150006036,2,3,4,2,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,4,3,3,2,4,2,2,4,4,2,4,4,1,3,2,2,2,3,1,3,4,2,4,3,2,3,3,2,9/8/2013 11:37:09 PM
152002121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/8/2013 11:42:17 PM
150002493,5,3,4,1,3,2,1,2,3,4,2,3,2,3,2,3,3,5,5,4,3,3,2,4,2,3,3,1,1,2,4,3,2,2,2,3,2,2,2,3,2,3,3,4,3,4,3,3,3,5,9/8/2013 11:50:37 PM
150005111,3,3,4,3,5,3,1,2,4,5,4,2,4,3,2,3,4,5,4,3,2,4,2,2,3,4,4,3,4,4,4,1,4,4,1,4,1,2,3,3,1,4,4,4,4,4,1,2,4,1,9/8/2013 11:59:46 PM
153009990,3,2,4,1,4,3,3,4,4,4,3,3,4,4,3,3,3,4,3,2,2,3,3,2,4,2,4,3,2,4,4,3,4,3,2,3,2,2,4,4,0,3,1,4,4,2,2,3,5,2,9/9/2013 12:03:22 AM
152006649,4,4,4,4,5,3,3,3,4,4,4,4,4,4,3,3,3,4,4,4,3,4,3,3,4,3,4,3,4,4,4,3,4,4,2,4,4,4,4,4,4,4,4,4,5,3,2,4,4,3,9/9/2013 12:05:00 AM
151005689,4,3,4,2,3,3,3,4,5,4,3,3,4,4,2,3,4,4,4,4,3,4,4,4,4,2,4,3,3,3,4,3,4,4,2,4,2,2,4,3,1,2,2,3,3,3,2,2,4,3,9/9/2013 12:08:05 AM
146009740,4,1,4,2,3,4,3,4,4,3,2,2,4,5,4,2,1,4,5,4,4,1,2,2,4,3,4,4,2,3,4,2,3,2,2,4,3,4,3,3,3,2,2,3,3,2,2,2,2,3,9/9/2013 12:22:28 AM
152008380,2,4,4,4,4,2,1,4,4,2,4,4,5,4,2,4,4,3,4,3,2,5,2,5,2,2,3,4,4,4,4,1,5,4,2,4,1,2,4,4,1,4,4,4,5,4,3,1,5,2,9/9/2013 12:27:53 AM
152008971,2,5,2,5,3,1,3,3,4,4,4,2,5,2,2,5,5,4,4,4,1,3,1,2,3,1,5,3,4,4,2,3,4,4,2,4,2,2,4,5,1,3,3,4,2,4,1,1,4,1,9/9/2013 12:50:55 AM
152008686,4,3,4,1,4,4,4,3,4,2,2,3,4,4,3,1,2,3,3,4,4,2,3,4,3,2,5,1,3,3,4,2,4,3,3,3,4,4,2,2,2,2,2,2,4,4,3,2,4,3,9/9/2013 1:08:43 AM
153000069,4,3,4,2,5,1,2,3,5,4,2,3,4,4,5,4,2,4,5,1,3,4,2,4,2,5,3,5,2,3,4,2,5,3,3,3,2,3,4,4,2,3,1,4,3,5,1,1,5,2,9/9/2013 1:22:38 AM
152009053,5,5,5,1,5,3,1,4,4,3,5,4,3,5,1,1,4,3,4,3,3,5,2,5,4,2,4,2,1,5,4,3,5,1,2,3,4,2,2,4,3,2,1,4,4,4,3,4,3,4,9/9/2013 1:48:12 AM
150002990,5,1,4,4,5,1,5,3,5,1,3,5,4,5,1,5,5,5,5,5,5,4,5,4,5,1,4,4,1,5,3,4,2,5,5,4,5,5,5,5,4,5,0,2,4,5,4,4,1,3,9/9/2013 2:08:36 AM
152006969,3,4,4,3,4,2,2,3,4,5,4,3,4,4,3,3,4,4,4,2,2,4,2,2,4,2,4,3,3,4,4,3,4,4,2,4,2,2,2,4,2,4,3,4,4,3,2,2,4,2,9/9/2013 5:40:31 AM
152004781,4,3,5,4,3,4,3,2,4,3,2,4,4,5,3,5,4,4,5,4,4,3,2,4,3,2,4,4,2,3,4,3,3,4,1,5,4,2,3,4,2,3,3,2,4,4,2,2,3,3,9/9/2013 8:26:26 AM
152002194,4,5,5,5,5,2,2,3,4,4,4,4,5,4,4,4,4,4,5,2,2,4,2,2,4,2,5,2,4,4,4,3,3,4,1,5,1,1,4,3,2,3,4,4,3,4,1,1,5,2,9/9/2013 8:39:08 AM
146008535,3,4,4,4,5,3,2,2,2,4,4,3,4,2,2,3,3,2,4,2,2,3,2,2,4,2,4,2,4,5,4,1,5,4,2,4,2,1,3,4,3,2,4,4,5,5,2,2,4,2,9/9/2013 9:04:39 AM
151004489,3,2,4,2,1,2,3,1,4,2,1,2,3,3,2,2,3,4,3,1,2,2,4,3,3,2,4,3,2,4,4,2,3,2,2,4,3,3,4,3,4,4,1,3,4,4,2,3,4,2,9/9/2013 9:20:06 AM
151003455,5,4,4,2,5,5,3,2,5,1,1,5,5,5,3,3,2,1,2,4,5,2,5,4,5,2,1,1,1,4,4,2,4,4,3,4,5,2,3,2,3,1,1,3,2,4,5,1,3,5,9/9/2013 9:37:35 AM
150002544,4,2,4,3,5,3,2,3,4,5,4,3,5,4,3,5,3,4,4,2,3,4,2,3,3,0,4,4,3,5,4,3,5,4,3,3,3,4,3,3,3,4,3,5,3,4,3,2,3,3,9/9/2013 10:19:30 AM
151009757,4,2,3,2,4,3,3,2,3,2,2,1,5,5,2,3,4,2,5,2,3,2,3,2,3,2,5,3,2,3,4,4,4,4,2,2,3,2,2,2,1,2,2,3,4,4,2,2,3,2,9/9/2013 10:22:49 AM
150008925,4,5,5,3,4,4,1,3,4,5,4,1,5,2,3,5,5,5,5,1,1,4,1,2,3,1,5,3,5,4,4,3,5,5,3,5,5,1,2,4,1,3,4,5,3,4,1,1,4,1,9/9/2013 10:29:14 AM
150009198,4,4,3,2,5,4,3,4,3,4,3,3,5,5,2,3,4,4,3,4,2,2,2,2,4,2,5,3,3,4,4,3,4,4,2,4,2,2,3,2,2,2,4,3,2,3,4,2,4,1,9/9/2013 10:38:13 AM
152001381,1,1,5,3,5,5,2,4,5,5,4,2,5,3,3,5,4,3,5,3,1,4,2,1,1,1,4,3,3,5,4,1,5,5,1,5,5,1,5,5,3,5,4,4,3,5,1,1,3,2,9/9/2013 10:38:48 AM
150005321,2,4,2,3,5,2,2,2,3,4,2,2,4,4,2,4,3,4,2,2,2,3,2,2,4,2,3,3,3,4,4,4,4,4,2,3,2,2,2,3,2,4,3,3,2,5,2,2,4,2,9/9/2013 11:05:38 AM
152007101,4,4,3,3,3,2,4,4,4,3,5,2,5,4,2,3,4,3,4,2,3,3,2,2,4,2,4,3,4,5,4,2,4,3,1,4,2,1,3,4,2,4,3,4,4,4,1,1,4,2,9/9/2013 11:20:59 AM
150008003,4,5,4,2,5,3,2,3,4,5,4,3,5,4,2,3,4,5,5,2,2,5,2,4,4,1,5,3,4,4,4,1,4,4,1,5,2,2,2,3,1,3,2,5,3,4,2,1,4,2,9/9/2013 11:24:51 AM
152008244,3,3,4,4,4,3,2,2,3,4,4,3,5,5,3,3,3,4,4,2,2,4,2,2,3,2,4,3,2,4,4,3,2,4,2,4,2,2,4,3,2,4,4,3,3,4,2,2,4,2,9/9/2013 11:25:11 AM
150008905,1,5,4,3,3,2,2,2,3,5,5,2,5,3,1,3,4,3,3,2,1,4,2,1,1,1,2,4,4,3,4,1,4,3,1,4,1,1,4,4,2,4,3,4,3,4,1,1,4,1,9/9/2013 11:28:31 AM
150004297,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,9/9/2013 11:32:01 AM
151003859,4,3,4,1,4,4,3,2,5,4,1,4,4,5,4,2,1,4,5,4,4,1,5,4,3,3,4,1,2,3,4,3,2,4,5,1,4,3,2,5,2,4,3,1,5,4,5,2,1,5,9/9/2013 11:33:32 AM
153000959,4,3,3,3,4,2,3,2,4,2,4,3,3,5,4,3,4,4,5,4,2,2,2,2,4,3,3,3,4,4,4,4,4,4,3,4,2,4,3,4,3,4,4,4,3,4,3,3,4,2,9/9/2013 11:48:15 AM
152008596,4,2,4,2,3,2,2,4,4,3,2,3,2,4,3,2,2,3,4,3,3,3,3,3,3,2,3,2,3,4,4,3,3,4,2,4,4,3,2,3,2,2,2,2,4,4,3,3,3,4,9/9/2013 11:49:21 AM
151004873,3,4,2,2,5,3,1,1,3,4,4,2,3,4,3,4,5,4,4,2,2,4,2,2,3,1,4,5,4,4,4,2,4,4,1,4,1,3,2,4,2,3,3,4,3,3,2,1,4,2,9/9/2013 11:53:30 AM
151008065,2,4,3,2,4,1,2,2,5,2,3,3,4,4,1,3,4,4,4,2,2,4,2,3,4,1,5,4,2,5,4,3,5,3,1,5,2,1,4,4,1,1,2,5,3,4,2,1,4,1,9/9/2013 12:03:25 PM
146000397,2,4,4,3,5,3,2,4,4,5,3,2,5,5,2,3,2,4,4,2,3,4,2,2,2,1,4,3,3,4,4,5,5,4,2,4,3,2,3,4,2,4,4,3,2,4,2,2,4,2,9/9/2013 12:30:26 PM
152007695,5,5,5,5,5,5,2,1,5,5,1,2,5,5,2,5,4,5,5,5,2,5,5,2,5,1,5,2,5,5,4,2,5,3,2,2,2,5,2,4,2,2,3,3,4,4,2,1,4,2,9/9/2013 12:31:39 PM
150002819,4,3,4,2,4,4,2,4,4,3,2,4,5,4,2,2,2,4,4,4,4,2,2,2,4,4,4,1,2,4,4,2,3,2,4,4,4,2,3,4,4,2,2,3,2,2,2,3,2,4,9/9/2013 12:34:15 PM
151001173,3,2,4,1,5,2,2,2,3,3,2,5,4,4,2,2,4,4,3,3,2,4,4,2,4,2,4,0,3,3,4,1,4,4,2,4,2,0,2,4,3,2,2,4,4,3,2,3,3,2,9/9/2013 12:34:26 PM
150004304,3,4,4,3,5,4,3,3,4,2,4,3,3,5,2,4,3,3,4,3,3,4,3,3,4,3,3,3,4,4,4,3,4,4,3,3,3,2,4,4,3,3,3,4,3,4,2,2,3,3,9/9/2013 12:43:54 PM
150005177,4,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/9/2013 12:46:44 PM
150005504,5,3,3,2,4,3,4,4,3,2,3,2,4,5,3,2,3,2,2,3,3,4,3,4,2,4,3,2,2,2,4,2,3,4,2,3,3,3,3,2,1,2,2,4,3,3,4,1,3,4,9/9/2013 12:52:36 PM
152008366,3,4,4,4,4,2,4,4,4,4,4,2,5,2,4,4,4,4,5,2,1,5,1,1,3,1,5,3,4,4,4,3,4,4,1,4,1,1,3,4,2,4,4,4,4,4,1,1,5,2,9/9/2013 12:53:58 PM
152000743,5,3,3,1,2,3,3,3,4,3,2,4,4,5,3,1,2,4,1,3,4,4,3,5,4,3,4,1,1,4,4,1,4,1,4,2,4,3,4,3,5,3,1,1,2,3,4,4,3,5,9/9/2013 1:03:55 PM
150007321,4,2,4,1,5,3,2,4,4,3,3,2,3,4,2,4,4,4,3,2,2,5,0,3,4,3,4,5,4,4,4,2,4,3,3,4,3,2,1,5,4,3,2,2,1,3,2,3,4,2,9/9/2013 1:10:52 PM
151004832,3,5,4,2,5,4,4,3,5,4,4,5,4,5,2,5,4,5,5,3,1,3,3,3,4,1,4,4,4,5,1,3,4,5,2,5,3,1,3,4,2,4,3,5,3,3,2,1,4,1,9/9/2013 1:11:27 PM
,5,4,5,3,5,3,2,2,5,3,4,5,4,5,1,5,3,5,5,4,3,4,1,4,4,3,5,5,4,5,4,4,5,4,4,3,4,2,3,4,1,4,3,3,2,4,2,1,4,2,9/9/2013 1:12:37 PM
150009288,3,3,4,2,4,3,2,2,4,5,4,4,3,4,2,4,3,4,4,2,3,4,2,4,3,2,4,4,4,4,4,2,4,4,2,4,3,3,2,3,2,3,3,4,2,4,3,2,4,3,9/9/2013 1:13:51 PM
150005482,4,4,4,3,5,4,4,4,4,2,3,3,3,5,3,3,3,5,4,3,3,4,2,4,4,2,4,3,2,4,4,1,4,4,1,5,3,1,4,2,2,4,4,4,2,4,2,1,4,2,9/9/2013 1:34:16 PM
,3,2,2,2,3,2,2,2,2,3,3,4,3,4,3,3,3,3,3,3,3,4,3,3,3,2,3,3,3,4,4,5,4,3,2,3,2,2,2,4,3,2,1,4,4,3,2,2,3,2,9/9/2013 1:36:11 PM
152004751,1,5,5,3,5,1,1,3,5,1,5,5,5,5,5,5,5,5,2,5,1,5,1,5,5,1,5,5,3,5,5,1,5,5,1,5,1,0,5,2,5,5,1,3,5,2,1,1,5,3,9/9/2013 1:56:42 PM
145000797,5,3,5,1,5,4,4,2,4,2,4,5,5,5,0,4,2,5,5,5,5,5,1,5,5,2,4,1,4,4,4,1,5,5,1,5,3,2,2,3,2,3,4,4,3,4,2,2,4,3,9/9/2013 2:10:24 PM
151002792,3,4,4,4,3,2,2,3,2,3,3,2,4,5,1,4,4,4,4,1,1,4,2,2,2,2,4,2,3,5,4,4,5,4,1,5,2,2,3,3,1,4,4,5,2,5,2,1,5,2,9/9/2013 2:15:24 PM
150004051,5,5,5,5,3,2,1,1,4,4,3,3,4,5,1,4,4,4,4,0,3,4,2,2,3,2,5,4,4,4,4,3,3,4,2,5,2,2,2,4,2,2,4,4,2,4,2,1,3,3,9/9/2013 2:16:34 PM
152000591,4,4,4,3,4,2,5,3,4,3,3,3,4,4,2,4,4,4,4,2,3,2,3,3,4,2,4,3,3,4,4,4,5,4,2,4,3,2,3,4,2,3,3,3,2,3,2,2,4,3,9/9/2013 2:20:41 PM
150009218,4,3,4,1,3,3,3,4,3,4,4,3,3,3,2,1,3,3,5,4,2,3,4,3,2,1,4,2,3,4,4,4,5,4,1,4,2,4,3,4,4,2,2,4,4,4,2,2,4,2,9/9/2013 2:28:44 PM
151004900,4,3,3,2,5,4,4,3,4,4,2,3,4,5,2,4,5,4,5,2,2,4,1,4,4,2,4,3,1,4,4,4,5,3,2,4,2,0,5,3,1,5,2,3,3,4,3,1,4,4,9/9/2013 2:38:54 PM
150002592,5,4,3,3,4,5,4,5,5,3,4,5,4,5,4,4,3,4,4,2,3,2,1,4,4,2,4,4,3,4,4,4,5,4,4,3,2,3,3,2,1,4,2,4,3,4,3,4,3,4,9/9/2013 3:32:12 PM
150009323,1,5,5,3,5,3,1,3,5,5,5,2,3,4,1,3,4,4,4,3,2,4,2,2,3,1,5,2,4,4,4,3,3,4,1,5,1,1,2,3,3,4,3,4,4,4,2,1,4,3,9/9/2013 3:43:32 PM
150007293,4,4,5,3,3,2,3,3,4,4,3,2,4,5,1,4,4,5,5,5,2,5,3,2,3,2,5,2,2,5,4,5,4,4,2,5,1,2,3,4,1,3,2,3,4,4,1,2,5,1,9/9/2013 3:43:48 PM
133003971,5,2,2,1,4,0,5,5,5,4,2,5,2,3,4,3,3,3,5,4,4,3,3,5,5,5,4,1,1,2,4,4,3,4,3,3,3,3,2,2,3,2,1,2,3,2,5,3,3,5,9/9/2013 3:56:35 PM
151002128,4,5,5,3,3,4,3,3,4,2,3,3,4,5,2,3,4,4,4,2,2,2,1,2,4,2,5,4,3,4,4,4,5,3,2,3,4,2,4,3,1,3,3,3,4,3,1,2,4,3,9/9/2013 4:37:35 PM
