ID,qp1,qp2,qp3,qp4,qp5,qp6,qp7,qp8,qp9,qp10,qp11,qp12,qp13,qp14,qp15,qp16,qp17,qp18,qp19,qp20,qp21,qp22,qp23,qp24,qp25,qp26,qp27,qp28,qp29,qp30,qp31,qp32,qp33,qp34,qp35,qp36,qp37,qp38,qp39,qp40,qp41,qp42,qpTIME
153002274,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,5,5,12/12/13 17:16
152001378,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,12/12/13 17:43
151004805,4,3,4,1,3,2,3,2,2,1,5,4,2,4,3,3,3,3,2,3,5,4,2,4,4,5,1,4,2,5,4,3,4,4,2,4,4,4,4,2,5,3,12/12/13 19:24
151004638,3,4,3,3,4,3,4,4,5,3,3,4,4,4,4,3,2,1,4,3,3,4,2,3,4,3,5,4,2,5,4,2,3,4,3,4,3,3,4,2,3,4,12/12/13 23:40
150006922,1,5,4,3,2,2,2,5,2,2,4,5,2,4,4,4,3,4,4,2,1,2,2,5,4,4,3,4,2,4,4,3,4,5,1,2,3,5,4,1,4,4,12/13/13 13:21
152001256,3,5,4,5,3,2,2,4,1,3,3,5,4,4,5,5,2,1,4,4,2,3,2,4,4,5,4,4,1,4,4,3,2,3,2,2,4,4,4,3,4,4,12/13/13 14:59
152009078,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,12/13/13 16:11
151005184,2,4,3,4,4,4,2,5,1,1,5,4,1,5,3,2,3,2,4,2,2,2,1,4,3,4,5,4,1,4,4,1,4,3,2,4,5,4,4,2,4,4,12/13/13 18:52
148007102,2,5,5,2,2,1,2,4,4,1,5,2,1,4,3,5,5,1,4,4,3,4,1,5,4,5,3,5,1,5,4,1,5,3,1,4,5,3,5,2,1,5,12/13/13 22:55
147009030,4,5,4,4,4,4,4,3,5,5,4,4,4,4,4,3,3,3,5,4,3,3,3,3,3,3,3,4,4,0,4,3,3,3,3,3,3,3,3,3,3,3,12/13/13 23:37
153001629,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,12/14/13 19:07
152001315,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,12/14/13 23:23
152001315,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,0,3,3,3,3,3,3,12/14/13 23:29
152004568,5,2,2,3,4,3,3,4,2,5,2,5,4,3,3,2,4,3,4,4,5,5,3,3,1,3,3,3,4,3,4,5,2,2,4,2,1,1,4,4,4,4,12/15/13 0:59
144009585,4,3,2,4,3,3,4,3,4,2,4,3,3,4,4,4,4,4,3,3,3,3,4,4,4,4,4,4,4,3,4,3,3,4,2,4,3,4,3,4,4,4,12/15/13 17:02
149003365,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,12/15/13 20:02
140002043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12/16/13 16:23
152000186,4,1,4,3,4,2,4,3,4,1,4,4,2,4,3,5,2,4,4,2,4,2,1,4,1,4,1,4,1,4,4,3,3,2,3,4,4,3,4,2,1,4,12/17/13 13:30
144006829,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,12/17/13 14:17
151002261,1,5,5,5,5,1,2,5,5,1,5,1,4,5,5,5,4,5,5,1,1,5,4,5,5,5,5,5,1,5,4,1,5,5,1,5,5,3,5,1,3,5,12/17/13 20:45
152006189,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,12/17/13 22:54
150007943,4,3,2,2,4,4,3,3,5,2,4,3,2,4,3,3,3,4,4,2,4,2,3,3,2,5,5,2,2,5,4,3,2,3,4,3,2,2,4,4,2,3,12/17/13 23:04
153002498,2,4,4,4,2,2,2,3,3,2,3,3,2,3,4,4,2,2,4,2,3,2,1,5,4,4,4,4,2,4,4,1,3,4,2,2,3,4,4,2,3,4,12/17/13 23:30
150009145,2,3,3,3,3,2,2,3,0,3,4,5,2,4,4,4,3,4,3,2,3,3,3,4,4,5,4,4,2,3,4,3,3,3,3,3,3,3,3,3,3,3,12/18/13 0:03
151003635,5,5,5,4,5,5,4,4,4,4,4,5,3,5,4,4,3,4,2,2,4,3,5,4,4,4,4,3,4,4,5,5,5,4,5,5,4,5,4,4,3,4,12/18/13 2:21
153001946,1,4,3,1,2,3,2,5,3,1,5,4,1,4,5,4,2,1,5,2,1,2,3,3,3,5,3,4,1,5,4,2,5,5,1,5,5,3,4,5,3,5,12/18/13 11:07
152000186,5,5,4,2,4,1,3,4,1,1,4,1,4,2,4,2,4,1,4,2,4,4,4,3,2,4,1,4,4,3,4,4,3,4,2,1,4,3,4,4,1,4,12/18/13 14:23
154007976,2,4,4,5,2,1,2,5,4,2,4,4,1,5,4,4,3,4,4,2,2,4,2,4,5,5,5,5,2,5,4,1,2,5,4,4,5,2,5,1,4,4,12/19/13 10:21
144004241,4,5,5,5,5,4,4,4,4,4,4,3,4,4,4,3,3,3,3,3,3,3,4,4,3,4,3,4,3,3,4,3,4,3,4,3,4,4,3,3,5,3,12/19/13 14:13
144006653,5,5,2,3,3,2,5,5,5,1,5,5,2,4,4,2,2,4,2,4,2,3,3,4,3,5,3,3,4,3,4,2,4,2,4,2,4,3,4,2,4,2,12/20/13 1:56
151002450,1,2,4,5,5,2,1,5,2,3,4,5,5,5,3,4,2,3,1,4,4,5,5,2,4,5,3,4,1,5,4,3,1,3,1,1,2,1,2,4,4,3,12/20/13 15:51
150004813,5,5,5,3,4,4,5,5,3,1,4,4,1,5,5,3,3,1,4,2,2,3,3,5,5,5,3,5,1,5,4,2,5,4,1,4,3,2,5,1,2,4,12/20/13 18:13
154001565,2,4,4,5,2,1,0,1,4,3,2,3,2,4,4,4,4,4,4,1,2,4,4,4,2,5,4,4,2,4,4,2,4,4,2,3,2,4,4,2,4,4,12/21/13 10:11
153001854,4,3,4,4,4,3,4,4,4,2,5,3,3,4,4,3,3,3,4,3,2,3,3,4,4,4,1,4,3,5,4,3,4,5,2,5,4,4,3,2,4,2,12/21/13 12:30
145007834,2,4,4,3,2,2,3,2,4,2,4,4,4,4,4,4,2,3,4,2,2,4,2,4,3,4,3,4,2,4,4,2,2,4,2,4,4,4,4,2,3,4,12/3/13 21:55
147006629,5,4,3,1,5,5,5,5,1,1,2,5,5,3,2,1,5,5,1,3,2,3,1,5,1,5,5,5,3,1,4,5,1,3,1,5,4,1,4,3,4,3,12/3/13 23:21
144004854,1,4,3,5,4,2,2,3,3,2,3,2,3,3,4,3,2,1,3,2,2,4,4,3,2,4,2,4,2,4,4,3,2,3,2,1,2,4,3,2,2,3,12/4/13 1:24
144009746,2,4,5,4,1,1,2,3,1,1,5,3,1,5,5,5,1,3,2,1,1,3,1,5,5,5,3,4,1,5,4,1,3,5,1,4,4,3,5,1,3,5,12/4/13 8:55
146004133,2,5,5,5,3,1,2,2,5,1,5,4,1,5,5,5,3,2,5,1,2,4,1,5,4,4,3,5,1,5,4,1,1,4,1,4,2,3,4,1,4,5,12/4/13 9:15
146009297,4,5,5,4,3,1,4,3,4,3,5,4,3,3,4,4,1,1,5,2,3,3,2,5,5,5,1,5,1,5,4,2,3,3,1,3,5,4,5,3,1,5,12/4/13 9:31
145008578,5,5,3,4,1,1,1,2,4,1,4,3,2,3,4,5,2,4,4,2,4,4,3,4,3,4,2,4,2,4,4,1,4,3,1,4,4,2,4,3,2,4,12/4/13 9:53
144006339,4,4,2,5,4,4,4,3,4,1,3,4,1,3,4,4,2,4,4,2,2,3,2,4,2,5,4,3,1,4,4,1,3,3,2,3,2,3,3,2,4,3,12/4/13 10:02
146003679,1,5,5,3,3,2,3,3,3,3,5,2,1,5,3,5,1,2,2,1,2,3,1,4,5,5,3,5,1,5,4,1,4,4,1,2,5,5,5,2,3,3,12/4/13 10:35
146001332,5,4,2,3,4,5,4,5,2,5,3,5,2,2,3,1,5,2,2,5,5,5,4,2,2,2,2,3,5,2,4,4,4,1,5,2,3,3,3,5,2,3,12/4/13 11:29
146006408,4,4,3,4,2,4,2,3,5,4,4,4,3,5,5,4,5,4,4,3,3,0,4,5,5,5,4,4,2,4,4,2,4,4,4,5,5,3,3,2,4,4,12/4/13 11:37
144000844,3,5,3,3,4,2,3,4,2,2,4,3,1,3,4,2,2,2,3,2,3,3,3,4,4,4,4,4,1,3,4,2,2,4,3,4,3,3,4,2,2,3,12/4/13 11:38
144003837,3,5,4,4,3,4,3,5,0,5,4,2,4,3,5,3,2,4,3,4,4,4,3,4,3,4,4,2,4,3,4,3,3,4,2,3,4,4,4,3,4,3,12/4/13 11:38
146000464,3,4,2,3,4,3,2,5,4,2,4,5,4,3,3,3,2,1,5,3,4,3,2,3,2,4,3,3,3,4,4,4,2,3,2,3,4,1,2,4,1,3,12/4/13 11:40
144009429,4,4,5,5,3,2,2,4,4,2,4,2,2,3,5,5,3,1,5,4,2,3,2,4,3,5,1,4,1,5,4,1,3,2,1,4,4,1,4,3,4,4,12/4/13 11:42
146001852,1,4,4,4,4,5,3,4,3,1,4,4,2,5,4,4,3,4,4,1,1,4,3,5,4,4,5,4,5,4,5,4,3,4,5,5,4,5,3,3,4,4,12/4/13 11:46
145008551,4,4,4,4,4,5,3,5,4,4,4,3,3,4,5,5,4,4,5,5,2,5,4,4,3,4,4,3,3,4,4,1,4,3,4,4,3,2,4,5,4,3,12/4/13 11:47
145002221,5,5,1,1,1,3,3,5,3,3,3,5,5,3,3,3,1,1,5,3,3,3,1,1,1,1,3,5,3,3,4,5,5,3,3,3,1,5,1,3,5,1,12/4/13 11:50
152002550,3,5,5,5,2,1,2,3,3,2,4,3,3,4,5,5,1,3,4,3,3,3,3,4,4,5,3,5,1,5,4,3,2,4,1,2,2,5,4,1,4,4,12/4/13 11:58
146009570,4,4,4,4,4,1,3,4,3,2,4,4,4,4,4,4,4,3,4,1,3,3,4,4,3,4,2,4,2,4,4,2,2,4,2,3,2,5,4,3,3,3,12/4/13 12:11
144007955,3,3,2,2,4,4,3,4,2,3,3,4,3,2,3,2,4,3,2,3,4,4,3,3,1,3,3,2,3,2,4,3,2,2,3,3,2,2,2,3,3,3,12/4/13 12:15
140008082,3,3,4,5,5,4,3,4,4,5,4,4,5,3,3,3,3,3,4,4,4,5,3,4,4,2,5,4,4,4,5,4,4,5,4,4,3,4,3,3,4,5,12/4/13 12:28
145000632,2,4,4,4,2,2,4,3,4,1,4,4,1,5,4,4,2,3,2,2,1,3,2,4,5,5,2,5,1,5,4,2,3,4,1,4,4,3,4,2,4,4,12/4/13 12:45
135003116,3,5,5,5,3,4,5,4,4,2,5,5,1,5,5,3,3,4,3,3,2,3,4,5,5,5,5,5,1,5,3,1,5,5,5,5,5,5,5,2,3,5,12/4/13 12:49
144008346,2,5,3,5,2,2,2,4,2,2,4,2,1,3,4,4,1,1,3,1,3,3,1,5,3,5,3,3,1,3,4,2,3,4,1,2,2,1,5,1,2,4,12/4/13 12:50
145002570,3,3,5,4,3,3,3,4,3,4,4,5,3,3,3,3,3,4,4,5,3,4,3,5,4,4,4,4,3,3,3,4,4,4,3,4,4,3,3,4,3,4,12/4/13 12:57
144009729,4,4,4,5,2,1,1,2,1,1,5,5,5,5,3,5,2,3,4,2,1,2,1,5,4,4,4,4,1,4,4,2,4,5,3,4,4,5,5,1,3,5,12/4/13 13:00
144007493,3,2,3,3,3,2,3,2,4,1,5,4,2,3,4,5,2,3,3,3,2,3,2,5,4,4,3,3,1,4,4,2,3,3,2,3,3,2,3,2,3,3,12/4/13 13:09
145005851,2,4,4,4,3,2,2,4,4,1,2,4,2,3,4,4,4,2,2,1,2,4,2,3,1,4,1,4,1,2,4,4,2,4,3,4,2,3,4,2,2,3,12/4/13 13:22
145007840,4,5,5,4,2,2,1,4,3,2,4,5,1,5,4,5,4,1,5,3,3,3,1,4,4,4,5,5,2,5,4,5,1,4,2,0,2,4,5,3,1,3,12/4/13 13:27
144004812,3,4,3,4,3,2,5,5,3,1,5,5,1,3,5,4,3,5,3,2,2,3,3,4,3,4,3,3,1,3,4,1,4,4,1,4,4,1,4,1,5,5,12/4/13 13:38
144009264,2,2,3,4,5,4,2,3,4,2,4,4,4,4,4,5,2,3,4,1,3,3,3,3,4,4,4,5,2,5,4,1,2,5,1,3,4,4,4,2,3,4,12/4/13 13:57
144007396,3,3,3,4,4,3,4,5,3,3,3,3,3,3,4,3,4,2,3,2,2,3,3,3,1,3,2,3,2,3,4,3,3,4,3,3,3,4,3,2,3,3,12/4/13 13:57
146008942,5,3,2,3,2,2,3,5,4,2,4,3,2,3,4,3,4,2,5,3,4,3,2,4,3,4,2,3,4,3,4,2,2,4,3,4,2,3,4,2,3,4,12/4/13 14:16
139005883,2,3,4,3,3,2,3,4,4,3,3,3,2,4,3,2,2,2,4,3,4,3,3,4,2,4,3,3,1,4,4,3,3,4,3,4,3,4,4,2,2,4,12/4/13 14:19
146002724,2,5,4,5,5,3,5,5,1,1,4,5,1,4,5,5,1,3,2,1,1,4,4,5,5,5,5,5,2,5,4,3,5,4,1,5,3,1,5,1,4,3,12/4/13 14:22
144007661,5,4,3,3,4,2,1,5,4,2,3,5,3,2,3,4,4,1,1,3,3,3,2,5,4,5,3,4,4,3,4,1,4,2,4,3,3,5,1,4,4,5,12/4/13 14:35
145004601,4,5,3,2,4,4,4,5,5,3,3,4,3,4,4,3,4,3,3,4,4,4,4,4,3,3,3,3,3,3,4,3,3,4,3,4,4,4,3,4,4,4,12/4/13 15:13
148000885,3,4,4,3,3,3,2,3,3,2,4,3,2,4,4,4,3,4,3,2,2,2,2,4,3,3,4,4,2,4,4,2,3,3,2,3,4,2,3,2,4,4,12/4/13 15:15
138009059,3,4,4,4,3,2,1,4,5,2,3,3,2,3,3,4,3,3,3,1,3,4,3,5,3,4,4,4,2,4,4,3,3,3,1,2,3,3,4,2,2,4,12/4/13 15:36
144003490,2,4,4,3,3,2,2,4,4,0,4,2,2,3,4,2,3,4,1,4,5,4,2,4,2,3,4,4,2,4,4,4,3,4,3,2,3,4,3,2,4,3,12/4/13 15:44
144004668,3,4,1,2,1,4,3,5,4,2,4,5,5,3,4,4,3,3,2,2,3,3,4,4,2,4,1,4,3,2,4,4,3,4,3,4,4,3,4,4,3,4,12/4/13 15:48
138009156,4,5,5,5,5,2,3,5,5,1,4,5,3,5,3,3,2,1,4,3,3,3,2,5,3,3,3,5,1,3,4,3,4,3,4,3,5,3,3,3,3,3,12/4/13 16:09
145001647,4,5,2,3,5,3,2,5,3,2,4,5,4,4,3,4,3,4,3,3,4,3,2,4,3,4,2,4,1,3,4,2,2,3,3,2,3,3,4,3,4,3,12/4/13 16:18
144000560,1,2,2,3,4,2,2,3,4,2,2,5,2,2,3,2,3,2,5,3,2,3,2,2,1,4,2,3,5,5,4,5,4,3,4,2,1,1,2,4,3,2,12/4/13 16:55
145003434,5,5,4,4,4,1,1,5,5,2,3,5,3,3,3,3,2,3,4,2,3,3,2,3,3,4,3,3,1,4,4,3,2,2,1,2,3,2,3,3,3,3,12/4/13 17:08
152009754,4,5,5,5,1,2,2,4,4,2,5,5,1,4,5,3,3,1,4,2,2,3,2,5,5,5,2,5,1,5,4,2,1,5,1,0,5,4,5,1,3,5,12/4/13 17:12
144008323,4,3,4,4,2,2,1,3,4,1,5,2,3,5,4,5,2,3,5,1,2,3,3,4,5,3,4,5,1,5,4,1,1,4,1,5,4,4,4,1,3,4,12/4/13 17:20
144003007,5,5,4,0,5,1,2,5,1,1,4,5,1,2,2,1,5,1,5,2,5,4,1,5,1,5,5,5,1,5,4,3,2,1,1,1,4,5,2,4,4,4,12/4/13 17:26
145002240,4,2,2,2,4,3,2,4,2,2,4,5,4,4,2,2,2,2,2,2,4,0,2,4,3,4,3,4,1,4,4,4,4,2,4,2,4,4,4,4,2,2,12/4/13 17:52
146009500,2,4,5,3,4,2,1,5,4,2,2,3,1,2,4,5,4,1,3,3,2,4,2,4,3,5,1,2,1,5,4,2,3,4,1,2,4,4,0,3,2,4,12/4/13 18:01
140006330,2,3,4,3,4,0,3,3,2,4,3,2,0,2,4,3,4,2,4,3,3,2,4,4,0,3,3,4,2,3,3,4,2,4,2,3,3,4,2,3,4,2,12/4/13 19:02
144006113,1,5,5,2,3,3,1,5,5,4,4,5,3,4,4,5,1,1,4,1,4,1,2,5,4,5,4,4,1,5,4,3,1,3,1,1,5,3,4,2,2,4,12/4/13 20:18
151008948,2,4,4,4,2,2,2,2,4,2,5,4,2,4,4,4,2,2,4,2,2,4,2,5,4,4,2,4,1,4,4,2,3,2,2,4,4,4,4,1,4,4,12/4/13 20:27
145007676,2,2,5,2,2,2,2,3,2,3,4,4,2,3,2,4,2,1,2,2,1,2,4,4,4,5,3,4,2,4,4,2,2,5,2,2,5,3,2,1,4,4,12/4/13 20:50
147000024,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,12/4/13 22:59
146006590,4,4,4,4,2,4,4,4,2,2,4,4,4,4,4,2,4,4,3,4,4,4,3,3,2,3,4,3,4,4,3,4,4,3,4,3,4,4,4,3,4,4,12/4/13 23:11
144000491,5,5,3,3,5,3,3,5,1,4,1,1,4,2,1,5,5,1,1,5,5,3,3,1,1,3,3,4,2,1,4,5,3,3,3,1,4,2,1,5,1,5,12/4/13 23:47
150009154,4,5,4,3,2,4,3,4,2,3,3,3,4,3,4,2,3,2,4,4,4,4,2,3,1,4,2,3,1,3,4,3,2,3,3,1,1,4,3,5,3,3,12/5/13 0:10
153000445,3,4,3,3,3,2,3,4,5,2,5,1,1,3,2,4,1,3,4,1,1,2,1,4,4,5,3,4,1,4,4,1,5,4,1,2,4,2,4,1,3,4,12/5/13 4:24
153000875,2,0,4,4,2,2,1,3,5,3,4,3,1,5,5,4,3,2,4,2,2,2,2,4,5,5,1,4,1,4,4,1,4,4,1,3,3,4,5,2,3,3,12/5/13 6:56
145001285,4,5,5,5,2,3,3,4,4,2,4,4,2,4,4,4,3,4,4,3,4,4,2,4,4,4,3,4,3,4,4,2,4,4,2,4,4,4,4,2,4,4,12/5/13 9:43
150006828,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,12/5/13 9:55
144006758,3,4,3,5,3,2,4,4,5,1,5,5,4,4,5,4,2,1,1,2,4,4,1,4,3,4,5,4,1,4,4,2,3,3,2,4,4,2,2,3,4,4,12/5/13 10:12
145000318,1,3,5,5,4,3,3,4,3,1,4,5,1,4,3,5,3,1,5,5,5,5,5,5,4,5,1,5,1,5,4,3,2,4,1,2,1,5,5,1,1,3,12/5/13 10:20
144003143,2,5,2,5,4,4,4,5,4,2,5,5,1,2,5,4,1,1,4,2,5,2,3,4,1,5,1,2,1,2,4,4,5,4,1,4,3,3,4,2,3,4,12/5/13 10:23
146000162,5,5,5,4,3,1,3,3,4,5,4,3,3,4,4,3,1,3,5,2,1,3,1,5,5,5,3,5,1,5,4,3,4,5,1,4,3,4,4,1,4,5,12/5/13 10:44
144009455,3,5,5,3,1,1,2,3,2,2,5,3,2,5,4,5,2,3,5,1,1,3,2,5,5,5,3,5,1,5,4,1,2,5,1,5,4,3,4,2,4,4,12/5/13 10:48
143008869,2,2,3,4,2,3,4,4,4,2,3,2,2,2,4,3,2,3,4,3,3,2,2,4,3,5,4,4,2,4,4,2,3,2,2,4,2,3,3,3,4,3,12/5/13 11:54
144003948,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,5,4,5,4,5,3,4,4,4,12/5/13 11:56
146006008,4,2,3,3,4,3,4,3,2,3,3,4,4,3,2,2,3,3,4,3,4,3,2,2,3,3,3,4,3,4,4,2,4,2,4,3,3,4,4,3,2,3,12/5/13 12:51
145002827,2,3,5,3,2,2,4,3,4,2,4,4,4,3,2,4,4,1,4,1,2,3,1,5,4,5,2,4,1,5,4,2,2,4,1,3,4,4,4,1,3,4,12/5/13 12:58
144008392,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,12/5/13 14:36
145002235,5,4,4,4,4,2,3,5,1,1,4,5,2,4,4,3,3,2,5,2,2,3,2,3,4,5,5,5,2,4,4,4,3,4,2,2,4,4,4,2,2,4,12/5/13 14:47
145004804,3,4,3,3,2,3,3,4,4,2,3,3,2,4,4,4,3,4,3,3,2,3,3,4,3,4,3,4,2,4,4,2,3,3,2,4,4,3,4,1,3,3,12/5/13 15:10
144005393,4,2,4,5,3,2,3,4,1,2,5,5,2,2,4,5,3,2,1,2,2,4,3,5,4,2,1,4,1,3,4,2,2,4,3,2,4,5,4,2,1,4,12/5/13 15:23
144007697,3,4,4,4,2,3,4,4,3,2,3,5,2,4,3,4,2,2,4,3,1,4,4,4,4,5,4,4,2,4,4,2,4,4,2,4,3,3,4,1,3,5,12/5/13 15:27
143009295,2,4,4,5,3,1,2,4,2,2,4,5,3,3,3,4,4,4,4,2,3,4,1,4,4,4,1,4,2,5,4,1,2,4,2,3,3,4,4,2,4,4,12/5/13 15:29
146007939,3,4,5,5,4,3,1,5,2,2,4,4,2,5,3,5,3,4,4,5,1,4,2,4,5,5,1,4,2,5,4,2,3,4,1,4,5,5,4,2,5,5,12/5/13 16:37
144005065,1,4,5,5,4,1,3,4,5,2,5,2,1,4,5,5,1,2,4,1,2,2,2,5,4,5,1,4,1,4,4,2,3,4,1,4,3,4,5,2,5,4,12/5/13 17:43
147001107,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,12/5/13 20:51
144008958,2,3,5,4,4,1,3,3,5,1,5,1,2,5,5,3,2,2,5,3,1,2,4,5,5,5,3,5,1,5,4,1,3,5,3,4,3,2,5,1,3,5,12/5/13 21:05
150000560,3,4,4,4,3,2,3,4,2,3,4,3,3,4,4,3,4,2,3,2,3,4,4,4,4,4,4,5,2,4,4,4,4,4,4,4,4,4,4,2,3,4,12/5/13 21:08
146002871,3,5,4,3,1,2,3,5,4,3,5,4,4,5,5,4,5,4,5,0,1,3,1,4,4,5,2,5,1,5,4,3,4,5,3,5,5,1,5,1,5,5,12/5/13 21:36
144008774,3,4,4,5,5,2,3,5,2,1,2,2,2,5,5,1,3,2,5,1,2,4,1,4,1,5,1,5,1,5,4,2,1,4,1,4,4,5,4,3,3,3,12/5/13 22:50
146006794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12/5/13 23:45
144002535,1,4,1,5,3,2,1,3,2,3,5,2,2,1,4,5,2,1,4,1,2,3,2,5,4,4,3,2,2,3,4,1,1,3,2,2,1,4,4,2,2,2,12/6/13 0:29
146003312,4,4,3,5,3,3,5,4,2,1,5,5,2,3,4,3,4,4,5,2,4,3,2,4,4,3,4,3,2,4,4,5,3,3,3,3,3,3,3,3,3,4,12/6/13 9:53
138006686,3,3,4,2,4,3,4,3,0,4,3,3,3,4,4,3,3,3,3,3,4,2,3,4,3,3,4,2,3,4,4,2,4,2,4,3,3,3,0,3,3,3,12/6/13 10:25
138006686,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,3,3,3,4,4,4,3,4,3,4,4,4,4,4,4,4,4,4,4,12/6/13 10:29
146001614,4,5,4,5,5,2,1,5,1,2,4,5,3,1,4,4,3,3,4,2,4,3,2,3,1,2,2,2,3,4,4,2,4,2,3,3,4,1,4,4,3,4,12/6/13 12:22
140001138,3,5,5,3,3,1,4,2,4,1,5,5,3,5,4,5,3,3,3,2,2,4,3,4,4,5,2,5,3,5,4,2,5,4,1,4,5,2,4,2,5,4,12/6/13 13:09
144000546,3,4,4,5,4,2,2,4,2,1,4,5,2,3,3,4,3,1,2,2,3,2,1,4,3,3,3,3,1,4,4,2,2,4,2,4,2,4,4,2,3,3,12/6/13 14:33
144003879,3,0,3,0,4,3,2,3,4,3,0,3,3,3,3,4,4,4,0,0,3,0,3,3,3,3,0,3,0,3,4,4,3,3,0,3,0,3,3,3,3,3,12/6/13 16:04
144004027,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,12/6/13 16:35
144004932,3,4,2,5,3,3,3,4,2,3,4,3,4,3,4,5,3,4,2,3,4,3,4,2,1,4,3,3,3,4,4,3,2,3,4,3,2,3,3,3,4,4,12/6/13 16:55
133003971,5,2,1,1,3,3,4,5,3,4,4,4,1,2,3,5,5,4,3,3,5,4,4,4,4,5,2,4,4,4,4,2,5,3,3,4,1,2,3,3,5,3,12/6/13 17:40
144005214,2,5,4,5,3,1,2,4,4,1,5,4,1,5,5,4,2,2,5,2,1,3,1,5,5,5,3,5,1,5,4,1,2,5,1,4,4,5,5,1,4,4,12/6/13 18:27
146000095,2,4,5,5,4,2,3,3,2,1,2,4,1,4,4,4,3,1,5,2,2,4,2,4,1,4,4,4,1,4,4,3,4,4,2,4,5,4,4,1,4,3,12/6/13 19:06
144008736,2,5,2,2,1,2,3,4,1,3,3,4,2,4,4,4,3,3,2,2,2,2,2,2,4,4,2,4,2,4,4,3,4,5,3,2,1,4,3,2,3,3,12/6/13 19:22
144004616,2,3,3,3,5,5,3,4,3,4,3,4,5,3,3,3,3,2,5,3,1,3,2,4,2,3,3,4,1,4,4,5,3,0,3,3,4,4,4,3,3,4,12/6/13 19:34
138005240,2,4,4,5,2,2,0,3,4,1,4,5,2,3,4,4,2,4,5,2,4,4,4,3,4,2,5,2,4,4,4,5,4,4,3,4,4,4,4,0,3,3,12/6/13 19:35
153000261,5,5,4,4,3,4,4,4,3,4,4,4,4,4,4,4,4,5,4,4,4,4,3,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,12/6/13 19:49
145002180,2,4,5,5,3,2,3,2,2,1,5,4,3,4,4,4,1,4,4,2,2,2,2,5,5,4,3,4,1,5,4,4,5,4,2,4,5,5,5,2,4,4,12/6/13 19:59
133001862,3,4,3,3,1,2,2,5,3,2,4,5,2,3,4,4,3,1,5,2,2,5,1,5,3,4,2,4,2,4,4,3,4,4,1,2,2,5,4,2,1,4,12/6/13 20:48
144008528,5,5,5,5,5,5,5,5,2,2,4,2,5,4,2,1,2,2,4,5,5,4,4,2,5,5,1,5,5,5,4,2,2,3,2,2,1,2,2,5,2,4,12/6/13 21:40
145006657,4,4,4,4,3,4,2,4,3,1,3,3,2,4,3,4,3,1,4,3,3,3,3,3,4,4,3,4,2,4,4,2,3,4,1,3,4,4,4,3,3,4,12/6/13 23:55
